Unnamed: 0,Phrase,Class,Class_index
43394,Where to throw my earth-friendly packaging ?,COMPOSTABLE PACKAGING,5.0
41769,Where should I put a sprite can,ALUMINIUM CAN,0.0
45418,I would like to throw this ledgers,PAPER SHEET,23.0
4749,"Excuse me, can you help me ? I have to throw a nestea cap",METAL CAP,15.0
11857,"I have [a/an] takeaway cup, where do I throw it  ?",PAPER CUP,19.0
2878,"Excuse me, can you help me ? I don't know where to throw this pabst blue ribbon can",ALUMINIUM CAN,0.0
31752,"Where can I put a plastic utensils (forks, spoons, knives) ?",PLASTIC DISH,34.0
348,Can I recycle a nickel-cadmium battery ?,CYLINDRICAL BATTERY,9.0
4847,"Excuse me, can you help me ? I have to throw my meat and fish scraps",ORGANIC SCRAPS,17.0
3469,"Excuse me, can you help me ? I don't know where to throw this coffee bowl",PAPER BOWL,18.0
18434,I want to throw my battery type,CYLINDRICAL BATTERY,9.0
3706,"Excuse me, can you help me ? I don't know where to throw this samsung phone charger",PHONE CHARGER,26.0
34692,Where do I have to throw a invoice ?,RECEIPT,43.0
34368,Where do I have to throw a polybag ?,PLASTIC BAG,28.0
16598,"I have my invoice, where should I throw it ?",RECEIPT,43.0
3634,"Excuse me, can you help me ? I don't know where to throw this piece of paper",PAPER SHEET,23.0
35180,Where do I put my n95 masks ?,FACE MASK,10.0
14420,"I have my dell charger to throw, where should I put it ?",LAPTOP CHARGER,13.0
1664,Could I throw my seasoning packets in this trash ?,CONDIMENT PACKETS,6.0
14186,"I have my condiment packets to throw, where should I put it ?",CONDIMENT PACKETS,6.0
13836,I have a tea infuser bag to throw,TEA BAG,44.0
28303,Should I recycle this glass jar ?,GLASS JAR,12.0
2842,"Excuse me, can you help me ? I don't know where to throw this menabrea can",ALUMINIUM CAN,0.0
31768,Where can I put this plastic gloves ?,PLASTIC GLOVES,35.0
1450,Could I throw this menabrea can in this trash ?,ALUMINIUM CAN,0.0
26260,Is there anyway I could get rid of this plastic-lined paper bags ?,MIXED PAPER-PLASTIC PACKAGING,37.0
30603,what bin is best suited for a wood ustensils ?,WOODEN STICKS,48.0
23725,Is this birra baladin can recyclable ?,ALUMINIUM CAN,0.0
2242,Could I throw this piece of paper in this trash ?,PAPER SHEET,23.0
20488,In what trash does this nestle plastic bottle go ?,PLASTIC BOTTLE,29.0
32508,Where can I throw a laptop charger ?,LAPTOP CHARGER,13.0
40902,Where does my rest of [food] go ?,MEDS BLISTER,14.0
4628,"Excuse me, can you help me ? I have to throw my 7-up glass bottle",GLASS BOTTLE,11.0
4343,"Excuse me, can you help me ? I have to throw my cigarette",CIGARETTE BUTT,3.0
21523,In which bin does this avocados go ?,ORGANIC SCRAPS,17.0
15137,"I have my candy plastic bag to throw, where should I put it ?",PLASTIC SNACK PACKAGING,38.0
35067,Where do I put a sauce packets ?,CONDIMENT PACKETS,6.0
31230,Where can I put a nokia phone ?,SMARTPHONE,16.0
5807,"Hey, I'm going to throw my zero waste packaging",COMPOSTABLE PACKAGING,5.0
45172,I would like to throw this mangoes,ORGANIC SCRAPS,17.0
7137,"Hey, in which trash does a chesterfield pack goes ? Thank you",CIGARETTE PACK,4.0
10290,I have [a/an] bubble pack,MEDS BLISTER,14.0
32643,Where can I throw a mangoes ?,ORGANIC SCRAPS,17.0
27876,Should I recycle a minute maid can ?,ALUMINIUM CAN,0.0
37901,Where does my covid test belong?,COVID TEST,7.0
13693,I have this hygiene glove to throw,PLASTIC GLOVES,35.0
30967,Where can I put this lithium battery ?,CYLINDRICAL BATTERY,9.0
29898,what bin is best suited for a bread and baked goods ?,ORGANIC SCRAPS,17.0
513,Can I recycle a microsoft charger ?,LAPTOP CHARGER,13.0
20926,In which bin does this peroni can go ?,ALUMINIUM CAN,0.0
44009,Where to throw my notebooks ?,PAPER SHEET,23.0
20573,In what trash does my stadium cup go ?,PLASTIC CUP,32.0
21856,In which bin does this grocery bag go ?,PLASTIC BAG,28.0
10795,I have [a/an] evian plastic cap,PLASTIC CAP,31.0
40288,Where does this tea filter bag goes?,TEA BAG,44.0
15713,"I have my san pellegrino glass bottle, where should I throw it ?",GLASS BOTTLE,11.0
43106,Where should I put my subway ticket,TRANSPORT TICKET,46.0
13169,I have my lemons to throw,ORGANIC SCRAPS,17.0
41938,Where should I put this chesterfield pack,CIGARETTE PACK,4.0
41877,Where should I put a monster can,ALUMINIUM CAN,0.0
40843,Where does my rest of [food] go ?,GLASS JAR,12.0
5390,"Excuse me, can you help me ? I have to throw my chips plastic bag",PLASTIC SNACK PACKAGING,38.0
30853,Where can I put this renewable packaging ?,COMPOSTABLE PACKAGING,5.0
32650,Where can I throw this strawberries ?,ORGANIC SCRAPS,17.0
25504,Is there anyway I could get rid of this fanta glass bottle ?,GLASS BOTTLE,11.0
22698,In which bin should I throw a ichnusa glass bottle ?,GLASS BOTTLE,11.0
12503,"I have [a/an] wooden sticks, where do I throw it  ?",WOODEN STICKS,48.0
12535,I have this pepsi can to throw,ALUMINIUM CAN,0.0
21047,In which bin does my cigarette go ?,CIGARETTE BUTT,3.0
12596,I have my birrificio italiano can to throw,ALUMINIUM CAN,0.0
18533,I want to throw my brewfist glass bottle,GLASS BOTTLE,11.0
18730,I want to throw this strawberries,ORGANIC SCRAPS,17.0
22788,In which bin should I throw a msi charger ?,LAPTOP CHARGER,13.0
4282,"Excuse me, can you help me ? I have to throw this michelob ultra can",ALUMINIUM CAN,0.0
8542,"Hi trash, where should I discard this kent pack ?",CIGARETTE PACK,4.0
39920,Where does my lg phone charger goes?,PHONE CHARGER,26.0
20679,In what trash does a mixed paper-plastic packaging go ?,MIXED PAPER-PLASTIC PACKAGING,37.0
33748,Where do I have to throw this alkaline battery ?,CYLINDRICAL BATTERY,9.0
3984,"Excuse me, can you help me ? I don't know where to throw a paperboard containers with plastic windows",MIXED PAPER-PLASTIC PACKAGING,37.0
7185,"Hey, in which trash does a green packaging goes ? Thank you",COMPOSTABLE PACKAGING,5.0
27760,Open for my majestic tea filter bag,TEA BAG,44.0
43741,Where to throw this oneplus phone ?,SMARTPHONE,16.0
27634,Open for my majestic plastic clamshells,PLASTIC PACKAGING,36.0
43911,Where to throw a vanity fair italia ?,PAPER MAGASINE,20.0
14807,"I have my paperboard tray to throw, where should I put it ?",PAPER TRAY,25.0
22830,In which bin should I throw a metal cap ?,METAL CAP,15.0
45839,I would like to throw my tea bag,TEA BAG,44.0
401,Can I recycle my san pellegrino glass bottle ?,GLASS BOTTLE,11.0
19550,In what trash does my birra baladin can go ?,ALUMINIUM CAN,0.0
38999,Where does my 7up can goes?,ALUMINIUM CAN,0.0
13638,I have a plastic dish to throw,PLASTIC DISH,34.0
29333,what bin is best suited for my keystone light can ?,ALUMINIUM CAN,0.0
43259,Where to throw my michelob ultra can ?,ALUMINIUM CAN,0.0
12480,"I have [a/an] subway ticket, where do I throw it  ?",TRANSPORT TICKET,46.0
40589,Where does my rest of [food] go ?,COMPOSTABLE PACKAGING,5.0
14149,"I have this renewable packaging to throw, where should I put it ?",COMPOSTABLE PACKAGING,5.0
25576,Is there anyway I could get rid of this razer charger ?,LAPTOP CHARGER,13.0
44324,Where to throw my plastic bags ?,PLASTIC PACKAGING,36.0
9498,"Hi trash, where should I discard a disposable glove ?",PLASTIC GLOVES,35.0
37050,Where do I throw a notepads,PAPER SHEET,23.0
19293,I want to throw a paper cartons with plastic spouts,MIXED PAPER-PLASTIC PACKAGING,37.0
26082,Is there anyway I could get rid of a plastic cap ?,PLASTIC CAP,31.0
8710,"Hi trash, where should I discard this silver-oxide battery ?",CYLINDRICAL BATTERY,9.0
20560,In what trash does this plastic tumbler go ?,PLASTIC CUP,32.0
22636,In which bin should I throw this lithium-ion battery ?,CYLINDRICAL BATTERY,9.0
37859,Where does my dressing packets belong?,CONDIMENT PACKETS,6.0
27507,Open for my majestic san pellegrino plastic cap,PLASTIC CAP,31.0
39694,Where does this disposable cup goes?,PAPER CUP,19.0
24411,Is a pulp cup recyclable ?,PAPER CUP,19.0
31267,Where can I put this avocados ?,ORGANIC SCRAPS,17.0
7871,"Hey, in which trash does my renewable tray goes ? Thank you",PAPER TRAY,25.0
27078,Open for my majestic pineapples,ORGANIC SCRAPS,17.0
7828,"Hey, in which trash does this journals goes ? Thank you",PAPER SHEET,23.0
44159,Where to throw my dasani plastic bottle ?,PLASTIC BOTTLE,29.0
42153,Where should I put a pepsi glass bottle,GLASS BOTTLE,11.0
22000,In which bin does this plastic trays go ?,PLASTIC DISH,34.0
11176,"I have [a/an] beer can, where do I throw it  ?",ALUMINIUM CAN,0.0
8846,"Hi trash, where should I discard my laptop charger ?",LAPTOP CHARGER,13.0
28550,Should I recycle my pulp bowl ?,PAPER BOWL,18.0
8025,"Hey, in which trash does a plastic cup goes ? Thank you",PLASTIC CUP,32.0
44391,Where to throw a paper wraps ?,PAPER FOOD PACKAGING,39.0
22935,In which bin should I throw a rice ?,ORGANIC SCRAPS,17.0
3144,"Excuse me, can you help me ? I don't know where to throw a mercury-oxide battery",CYLINDRICAL BATTERY,9.0
44123,Where to throw my t-shirt bag ?,PLASTIC BAG,28.0
45012,I would like to throw a glass canister,GLASS JAR,12.0
12904,I have this surgical masks to throw,FACE MASK,10.0
41713,Where does my rest of [food] go ?,TRANSPORT TICKET,46.0
3740,"Excuse me, can you help me ? I don't know where to throw my pizza box",PIZZA BOX,27.0
2130,Could I throw a recyclable cup in this trash ?,PAPER CUP,19.0
31581,Where can I put a plastic bag ?,PLASTIC BAG,28.0
6983,"Hey, in which trash does my 7up can goes ? Thank you",ALUMINIUM CAN,0.0
44643,I would like to throw a keystone light can,ALUMINIUM CAN,0.0
28504,Should I recycle this rice ?,ORGANIC SCRAPS,17.0
8771,"Hi trash, where should I discard my bitburger glass bottle ?",GLASS BOTTLE,11.0
17339,I wonder where I should throw my strawberries ?,ORGANIC SCRAPS,17.0
22956,In which bin should I throw a coffee bowl ?,PAPER BOWL,18.0
27334,Open for my majestic paperboard tray,PAPER TRAY,25.0
29586,what bin is best suited for a zinc-carbon battery ?,CYLINDRICAL BATTERY,9.0
30393,what bin is best suited for a protective glove ?,PLASTIC GLOVES,35.0
34444,Where do I have to throw this gatorade plastic cap ?,PLASTIC CAP,31.0
35823,Where do I put a plastic bowl ?,PLASTIC BOWL,30.0
39317,Where does my alkaline battery goes?,CYLINDRICAL BATTERY,9.0
34835,Where do I put my schweppes can ?,ALUMINIUM CAN,0.0
20667,In what trash does a plastic bottles go ?,PLASTIC PACKAGING,36.0
37217,Where do I throw my plastic bowl,PLASTIC BOWL,30.0
12494,"I have [a/an] wooden knife, where do I throw it  ?",WOODEN CUTLERY,47.0
39686,Where does my pulp bowl goes?,PAPER BOWL,18.0
37594,Where does this sprite can belong?,ALUMINIUM CAN,0.0
32902,Where can I throw this paperboard tray ?,PAPER TRAY,25.0
40235,Where does my plastic bin goes?,PLASTIC TRAY,42.0
16069,"I have this panorama, where should I throw it ?",PAPER MAGASINE,20.0
28259,Should I recycle my bitburger glass bottle ?,GLASS BOTTLE,11.0
27284,Open for my majestic paper plate,PAPER PLATE,22.0
1836,Could I throw a sprite glass bottle in this trash ?,GLASS BOTTLE,11.0
14983,"I have this nestea plastic cap to throw, where should I put it ?",PLASTIC CAP,31.0
8175,"Hey, in which trash does a candy plastic bag goes ? Thank you",PLASTIC SNACK PACKAGING,38.0
33854,Where do I have to throw my sprite glass bottle ?,GLASS BOTTLE,11.0
5047,"Excuse me, can you help me ? I have to throw this diaries",PAPER SHEET,23.0
44680,I would like to throw this canned meat,ALUMINIUM CAN,0.0
13593,I have a plastic cup to throw,PLASTIC CUP,32.0
25639,Is there anyway I could get rid of this samsung phone ?,SMARTPHONE,16.0
1604,Could I throw my vogue pack in this trash ?,CIGARETTE PACK,4.0
15676,"I have this lithium-ion battery, where should I throw it ?",CYLINDRICAL BATTERY,9.0
12156,"I have [a/an] minute maid plastic bottle, where do I throw it  ?",PLASTIC BOTTLE,29.0
33777,Where do I have to throw a face mask ?,FACE MASK,10.0
1475,Could I throw my guinness can in this trash ?,ALUMINIUM CAN,0.0
30683,Where can I put my menabrea can ?,ALUMINIUM CAN,0.0
32753,Where can I throw my throwaway cup ?,PAPER CUP,19.0
15894,"I have a samsung phone, where should I throw it ?",SMARTPHONE,16.0
18633,I want to throw a medication blister,MEDS BLISTER,14.0
10906,I have [a/an] protective glove,PLASTIC GLOVES,35.0
45675,I would like to throw a plastic lids for dishes,PLASTIC DISH,34.0
40837,Where does my rest of [food] go ?,GLASS JAR,12.0
4907,"Excuse me, can you help me ? I have to throw my hot cup",PAPER CUP,19.0
9660,"Hi trash, where should I discard a tea infuser bag ?",TEA BAG,44.0
4545,"Excuse me, can you help me ? I have to throw a face mask",FACE MASK,10.0
5006,"Excuse me, can you help me ? I have to throw my biodegradable packaging",PAPER PACKAGING,21.0
6694,"Hey, I'm going to throw this plastic cups",PLASTIC DISH,34.0
30775,Where can I put this canned tomatoes ?,ALUMINIUM CAN,0.0
29836,what bin is best suited for this sony phone ?,SMARTPHONE,16.0
22570,In which bin should I throw this salt packets ?,CONDIMENT PACKETS,6.0
25759,Is there anyway I could get rid of this compostable bowl ?,PAPER BOWL,18.0
23503,In which bin should I throw this paper bag ?,PAPER FOOD PACKAGING,39.0
34066,Where do I have to throw this nut shells ?,ORGANIC SCRAPS,17.0
679,Can I recycle this disposable bowl ?,PAPER BOWL,18.0
37667,Where does my guinness can belong?,ALUMINIUM CAN,0.0
11177,"I have [a/an] beer can, where do I throw it  ?",ALUMINIUM CAN,0.0
37316,Where do I throw my plastic containers,PLASTIC DISH,34.0
41749,Where does my rest of [food] go ?,TOBACCO PACK,49.0
43339,Where to throw this winston pack ?,CIGARETTE PACK,4.0
22964,In which bin should I throw my hot bowl ?,PAPER BOWL,18.0
31838,Where can I put my chips plastic bag ?,PLASTIC SNACK PACKAGING,38.0
3268,"Excuse me, can you help me ? I don't know where to throw this mason jar",GLASS JAR,12.0
34817,Where do I put my dr pepper can ?,ALUMINIUM CAN,0.0
2873,"Excuse me, can you help me ? I don't know where to throw my blue moon can",ALUMINIUM CAN,0.0
35074,Where do I put this dressing packets ?,CONDIMENT PACKETS,6.0
10884,I have [a/an] plastic food storage containers,PLASTIC DISH,34.0
35357,Where do I put my medication strip ?,MEDS BLISTER,14.0
21934,In which bin does this perrier plastic cap go ?,PLASTIC CAP,31.0
41154,Where does my rest of [food] go ?,PAPER MAGASINE,20.0
33549,Where do I have to throw a canned beans ?,ALUMINIUM CAN,0.0
3135,"Excuse me, can you help me ? I don't know where to throw a nickel-metal hydride battery",CYLINDRICAL BATTERY,9.0
16056,"I have a fiber cup, where should I throw it ?",PAPER CUP,19.0
30238,what bin is best suited for this dasani plastic bottle ?,PLASTIC BOTTLE,29.0
101,Can I recycle my keystone light can ?,ALUMINIUM CAN,0.0
35048,Where do I put my decomposable packaging ?,COMPOSTABLE PACKAGING,5.0
19301,I want to throw my plastic-lined paper bags,MIXED PAPER-PLASTIC PACKAGING,37.0
36882,Where do I throw a hot bowl,PAPER BOWL,18.0
12152,"I have [a/an] sprite plastic bottle, where do I throw it  ?",PLASTIC BOTTLE,29.0
63,Can I recycle a brewfist can ?,ALUMINIUM CAN,0.0
2604,Could I throw a chips plastic bag in this trash ?,PLASTIC SNACK PACKAGING,38.0
29507,what bin is best suited for my dressing packets ?,CONDIMENT PACKETS,6.0
9787,I have [a/an] 8.6 can,ALUMINIUM CAN,0.0
45728,I would like to throw my plastic jars,PLASTIC PACKAGING,36.0
36517,Where do I throw this tissue,CRUMBLED TISSUE,8.0
13837,I have this tea infuser bag to throw,TEA BAG,44.0
20958,In which bin does a heineken can go ?,ALUMINIUM CAN,0.0
5224,"Excuse me, can you help me ? I have to throw this minute maid plastic cap",PLASTIC CAP,31.0
29780,what bin is best suited for my bubble pack ?,MEDS BLISTER,14.0
20339,In what trash does my piece of paper go ?,PAPER SHEET,23.0
34515,Where do I have to throw a plastic spoon ?,PLASTIC CUTLERY,33.0
24825,Is a protective glove recyclable ?,PLASTIC GLOVES,35.0
4391,"Excuse me, can you help me ? I have to throw my compostable packaging",COMPOSTABLE PACKAGING,5.0
18291,I want to throw a pall mall pack,CIGARETTE PACK,4.0
5138,"Excuse me, can you help me ? I have to throw my polybag",PLASTIC BAG,28.0
11754,"I have [a/an] bananas, where do I throw it  ?",ORGANIC SCRAPS,17.0
3012,"Excuse me, can you help me ? I don't know where to throw a renewable packaging",COMPOSTABLE PACKAGING,5.0
24640,Is this grocery bag recyclable ?,PLASTIC BAG,28.0
32446,Where can I throw this birra del borgo glass bottle ?,GLASS BOTTLE,11.0
35869,Where do I put this disposable cup ?,PLASTIC CUP,32.0
43847,Where to throw my single-use bowl ?,PAPER BOWL,18.0
38951,Where does my wooden sticks belong?,WOODEN STICKS,48.0
7107,"Hey, in which trash does a canned sauce goes ? Thank you",ALUMINIUM CAN,0.0
29865,what bin is best suited for a strawberries ?,ORGANIC SCRAPS,17.0
41070,Where does my rest of [food] go ?,PAPER BOWL,18.0
23087,In which bin should I throw my paperboard packaging ?,PAPER PACKAGING,21.0
26407,Is there anyway I could get rid of this tramway ticket ?,TRANSPORT TICKET,46.0
9302,"Hi trash, where should I discard my nokia phone charger ?",PHONE CHARGER,26.0
25990,Is there anyway I could get rid of this vivo phone charger ?,PHONE CHARGER,26.0
41597,Where does my rest of [food] go ?,PAPER FOOD PACKAGING,39.0
28456,Should I recycle this apples ?,ORGANIC SCRAPS,17.0
9333,"Hi trash, where should I discard a resealable bag ?",PLASTIC BAG,28.0
19687,In what trash does this gauloises pack go ?,CIGARETTE PACK,4.0
38769,Where does a plastic clamshells belong?,PLASTIC PACKAGING,36.0
21234,In which bin does a zinc-carbon battery go ?,CYLINDRICAL BATTERY,9.0
28332,Should I recycle a laptop charger ?,LAPTOP CHARGER,13.0
41252,Where does my rest of [food] go ?,PAPER TRAY,25.0
31322,Where can I put my throwaway bowl ?,PAPER BOWL,18.0
1569,Could I throw a chesterfield pack in this trash ?,CIGARETTE PACK,4.0
36239,Where do I throw my peroni can,ALUMINIUM CAN,0.0
1715,Could I throw my tissue pieces in this trash ?,CRUMBLED TISSUE,8.0
